-1070.84191895,-751.83117676,-840.94573975,13.42752266,-93.06068420,-849.09667969,467.94250488,8.14237690,3.45230484,-191.13262939,-781.93011475,259.80908203,-706.73901367,544.35565186,-406.14288330,929.23858643,-282.06845093,688.22814941,623.89520264,-1129.20812988,333.22930908,457.14038086,-1154.08776855,-1108.46923828,297.01000977,884.52172852,-825.14141846,184.53971863,622.89978027,-1007.16766357,681.62384033,849.41589355,-130.96795654,1126.00000000,-902.06030273,732.49377441,974.46179199,685.70666504,-298.56686401,-603.90362549,13.00457191,-1145.71008301,-1119.79943848,-238.95187378,811.00848389,-1091.23681641,660.83538818,940.21228027,-604.54443359,-1122.92895508,1280.47888184,1002.99053955,511.02316284,-907.72863770,66.97838593,47.68497467,-1144.67370605,39.63433456,-637.49444580,-306.40109253,695.21514893,1159.41259766,945.66680908,-992.91967773,-936.19714355,-1114.28222656,-1027.32873535,-375.70233154,-1117.87841797,723.02276611,843.34515381,-1133.24096680,1035.14855957,197.57933044,150.18780518,39.50406265,-552.77172852,-1233.14916992,-971.64886475,527.03643799,271.78030396,856.57855225,-855.18621826,428.42752075,1008.48406982,-993.07922363,-789.30358887,-800.66510010,214.84155273,1021.26263428,829.69348145,-721.51586914,-116.60928345,-86.53304291,876.14306641,-1099.37329102,-898.93408203,555.88208008,-353.84902954,-972.88824463,576.01910400,-764.04412842,17.67065048,36.69505692,1135.50573730,-1031.08789062,-950.78790283,-96.16667938,386.59197998,998.03247070,729.11322021,390.76824951,375.75808716,169.78320312,-511.50070190,723.31781006,-988.05603027,-502.42623901,-693.53765869,-348.94094849,156.84216309,-144.67874146,-581.34497070,-57.16109085,664.10882568,-712.89874268,-1026.91894531,946.16119385
-1058.68701172,-946.77215576,-990.41992188,-255.06166077,-387.09301758,-862.48040771,425.15063477,-202.26144409,-11.11641884,-461.27041626,-581.37921143,440.55838013,-878.60015869,465.75747681,-167.58122253,945.47174072,-352.89236450,627.33471680,572.34570312,-1062.64953613,318.25592041,460.05648804,-1158.17224121,-1206.82495117,536.53204346,678.67590332,-671.77368164,499.97683716,345.15368652,-730.57757568,546.35845947,680.10058594,10.00861645,1068.29479980,-674.18591309,520.36633301,1081.69177246,551.71069336,18.55205154,-374.08978271,330.92727661,-1124.60290527,-1053.16516113,-332.53378296,644.43682861,-931.77093506,622.78228760,732.19293213,-519.54016113,-1030.44714355,1290.77343750,736.76269531,438.13928223,-801.04071045,-17.52847099,-111.62458801,-1157.69970703,-310.65447998,-438.30654907,-399.24975586,543.46459961,1071.38769531,718.96166992,-751.54443359,-1003.30865479,-1119.34899902,-1007.12457275,-307.22122192,-1114.69396973,693.51818848,768.40600586,-1101.35949707,977.43170166,255.50500488,369.61468506,-322.96231079,-584.31811523,-1162.68151855,-766.25152588,662.20056152,120.74352264,700.71472168,-821.17431641,587.64086914,794.75555420,-984.83569336,-581.30145264,-727.98809814,463.07635498,808.82183838,701.19787598,-706.65789795,110.70761871,-338.37561035,803.23962402,-1142.94775391,-742.82775879,387.42816162,-283.57546997,-739.08709717,780.41400146,-667.46130371,303.17233276,-492.61856079,1140.24902344,-1003.60345459,-732.38995361,-46.20322418,252.71870422,727.38403320,540.29345703,501.72845459,401.52148438,325.38211060,-343.61669922,657.41418457,-990.81237793,-373.97625732,-455.03912354,-361.13836670,181.84402466,-359.81710815,-620.17962646,-115.91646576,523.18231201,-644.55120850,-1157.12500000,1035.36804199
-1135.11669922,-852.00097656,-853.68902588,126.87095642,51.80656052,-947.44683838,709.38800049,143.33540344,129.12959290,-205.47862244,-960.27319336,160.04244995,-843.41278076,668.15032959,-248.44471741,972.93951416,-231.67240906,845.00274658,480.44039917,-1213.78137207,325.78381348,541.79589844,-1235.51208496,-1114.03845215,134.80682373,1048.39233398,-992.84185791,55.18121719,782.14807129,-1183.17199707,820.29119873,1034.91455078,-363.40689087,1232.82934570,-1054.69433594,900.39306641,769.85803223,823.86779785,-355.13623047,-770.34332275,-3.74443388,-1231.16162109,-1195.93212891,-319.20483398,979.03546143,-1102.33972168,763.18426514,1089.99658203,-713.04132080,-1135.89038086,1316.47778320,1179.31884766,606.45935059,-1077.04821777,-30.77893257,8.62587929,-1209.43505859,272.33071899,-791.85998535,-486.35098267,838.94262695,1243.93249512,1108.52966309,-1155.20190430,-873.27880859,-1162.03308105,-1117.36572266,-509.15335083,-1187.75793457,828.95800781,1010.14721680,-1227.29162598,999.15118408,106.21640015,14.06469917,41.07440567,-765.24853516,-1318.81738281,-1109.62487793,456.33929443,259.29937744,1039.64562988,-980.73626709,335.00811768,1174.15014648,-1046.38085938,-964.08502197,-955.38330078,189.89431763,1192.06579590,1006.64404297,-798.75946045,-244.61962891,48.42223358,1017.03320312,-894.06890869,-1052.42358398,683.38183594,-369.29138184,-1120.68347168,416.13116455,-915.48492432,-46.71831131,200.36737061,1063.79406738,-1135.40270996,-1090.54772949,-265.25198364,474.07751465,1169.48632812,896.35803223,465.88589478,120.89203644,50.08764267,-619.83514404,849.71734619,-774.84442139,-639.15002441,-862.91833496,-412.89187622,5.75938988,-91.05635071,-620.53094482,122.12221527,786.42816162,-823.67785645,-1115.40258789,704.08038330
-1032.40197754,-751.73535156,-739.42309570,43.04397583,-42.53542328,-815.16156006,614.02038574,46.41813660,22.57813835,-88.16171265,-803.37512207,142.03761292,-758.80303955,539.09844971,-287.72766113,866.04760742,-354.22360229,718.54522705,540.93365479,-1108.68469238,447.22293091,381.22753906,-1127.33361816,-1056.81689453,155.60321045,922.15618896,-863.64056396,124.69857025,611.66979980,-1078.71679688,668.64624023,883.86444092,-241.91996765,1111.78344727,-962.00457764,740.04437256,807.97283936,668.98175049,-429.88949585,-636.30004883,7.89615202,-1122.94311523,-1096.71459961,-222.05715942,841.01647949,-1017.19427490,611.46026611,995.70526123,-554.35650635,-1028.29748535,1241.23925781,1070.65161133,453.94168091,-941.82177734,59.73792267,98.94884491,-1113.21240234,209.37106323,-706.80944824,-415.06869507,686.04919434,1149.22631836,991.77947998,-1059.55615234,-940.51458740,-1075.70117188,-995.00537109,-477.55419922,-1095.01696777,695.30072021,876.35974121,-1110.77465820,931.77349854,97.43404388,16.57987404,84.00352478,-671.77679443,-1211.98474121,-1036.77722168,579.50476074,356.88082886,891.20446777,-844.86242676,471.27239990,1066.22460938,-935.54663086,-833.09271240,-825.78515625,248.18452454,1081.63586426,860.58581543,-668.78839111,-88.81289673,-42.68627930,882.20440674,-932.30493164,-932.49401855,525.10406494,-479.31039429,-1026.91101074,555.62420654,-776.67547607,6.59452629,114.56206512,990.29888916,-1011.09979248,-1004.56054688,-153.52821350,317.93856812,1068.29333496,753.34686279,328.60192871,187.05671692,142.05665588,-472.39025879,695.06195068,-829.90478516,-508.42654419,-700.38372803,-273.34661865,110.26177979,-124.59285736,-600.92974854,14.73977470,620.99920654,-681.60552979,-1029.04919434,754.34210205
-1011.15252686,-959.16796875,-973.26818848,-341.31777954,-464.41659546,-830.11834717,341.51123047,-272.13995361,-54.95075226,-442.10656738,-563.94396973,383.16467285,-857.20715332,435.90142822,-166.52502441,902.61682129,-422.95092773,592.15216064,534.35742188,-1010.56134033,371.65597534,457.74108887,-1104.57849121,-1158.02331543,518.57128906,631.52520752,-630.80072021,587.70397949,341.61157227,-681.13952637,531.26300049,653.03527832,79.69559479,1020.61566162,-621.17871094,506.42141724,1097.68286133,538.38848877,-10.82059479,-342.67828369,421.01251221,-1070.81054688,-1000.58880615,-293.55664062,613.20776367,-960.50769043,615.58666992,675.58074951,-519.59747314,-1011.01202393,1236.56347656,689.98510742,435.75613403,-764.55474854,38.99760437,-63.59203339,-1107.45922852,-292.43148804,-542.88702393,-304.13281250,529.36474609,1020.31658936,675.82928467,-698.70483398,-1114.65441895,-1067.23474121,-965.10302734,-386.68734741,-1063.92724609,671.85449219,730.89971924,-1049.68408203,999.69378662,214.13128662,333.34997559,-368.77832031,-527.45129395,-1111.65161133,-707.33612061,688.69671631,162.72398376,672.91754150,-791.83306885,615.36114502,742.13244629,-946.11596680,-546.52734375,-693.58575439,555.31823730,756.71154785,669.48767090,-696.74279785,143.51071167,-415.99649048,772.57183838,-1166.73266602,-690.59899902,380.34378052,-333.19573975,-683.84118652,827.81243896,-641.88299561,392.03158569,-576.54193115,1156.48352051,-961.63415527,-674.20581055,12.22076797,251.19909668,674.58233643,519.75488281,481.55657959,427.16436768,400.99795532,-338.61837769,643.25354004,-1015.05554199,-340.05197144,-444.23629761,-354.25576782,257.88046265,-455.55017090,-732.14422607,-186.55805969,522.71722412,-634.06701660,-1214.03894043,1070.02966309
-989.85339355,-772.27819824,-722.42254639,-44.23551941,-157.38592529,-812.10668945,536.79943848,-59.08493042,-11.63037491,-106.23920441,-827.20635986,84.28448486,-699.28851318,555.50921631,-372.35351562,831.23602295,-349.73944092,686.72454834,575.86743164,-1066.24731445,436.69796753,450.44699097,-1091.27209473,-1016.40954590,131.29368591,934.17889404,-870.22662354,246.93798828,681.63476562,-1063.32592773,698.82794189,895.75512695,-210.42236328,1076.52282715,-934.57556152,778.69030762,813.42218018,699.79132080,-455.75906372,-671.19018555,42.37189484,-1090.43920898,-1055.02795410,-176.60177612,866.99603271,-1121.18444824,642.84741211,972.11285400,-606.03247070,-1062.53588867,1197.99279785,1062.40197754,513.61145020,-921.53668213,96.89737701,118.23239136,-1087.39160156,206.20712280,-775.88256836,-312.57760620,716.44219971,1103.59436035,996.35882568,-1037.83361816,-1038.23571777,-1031.56201172,-961.89294434,-486.69085693,-1066.08764648,676.79858398,856.36401367,-1076.29406738,1035.71618652,60.69334412,-21.61769676,119.37168884,-612.18469238,-1174.36523438,-992.10858154,427.88095093,373.33264160,893.12762451,-840.79345703,331.58804321,1053.12316895,-901.61865234,-846.98150635,-798.40405273,279.45672607,1068.44665527,866.00079346,-653.90496826,-203.41326904,-154.02134705,861.54595947,-960.06072998,-935.43652344,581.23077393,-481.85879517,-1007.55792236,479.52365112,-762.41583252,93.41487122,26.56900978,1059.69458008,-979.13116455,-977.84759521,-128.00965881,393.73815918,1049.94250488,779.27301025,357.96865845,268.99822998,253.07905579,-523.86065674,721.86285400,-866.42755127,-542.29376221,-740.76623535,-328.09753418,150.36882019,-227.76637268,-677.63885498,-17.25391197,673.15332031,-704.15753174,-1108.63439941,789.01556396
-971.53900146,-836.08538818,-891.32122803,-199.05064392,-348.19937134,-801.85144043,327.36547852,-198.38973999,-129.62080383,-349.24166870,-501.16250610,410.38446045,-766.15930176,379.82031250,-257.25259399,850.75500488,-463.67230225,522.79370117,630.11132812,-983.46795654,439.16085815,352.05758667,-1081.96508789,-1169.29870605,545.70605469,635.31274414,-613.30358887,419.34982300,262.50933838,-710.48541260,461.99530029,608.04632568,100.31548309,988.04522705,-647.59710693,435.60989380,1103.89477539,458.94656372,-152.10342407,-331.00610352,233.22767639,-1056.45849609,-981.80682373,-184.80377197,585.70648193,-876.40411377,515.85638428,699.03692627,-424.87872314,-955.07525635,1234.20446777,712.64312744,338.27142334,-715.50994873,115.88671875,-37.37786484,-1112.79418945,-298.71563721,-444.97204590,-277.83190918,446.51776123,1010.67095947,681.07556152,-725.70520020,-1069.15429688,-1037.95068359,-916.37921143,-304.40353394,-1072.60510254,580.09576416,676.96649170,-1017.43554688,896.79174805,283.86154175,364.40771484,-171.65242004,-478.74990845,-1096.56103516,-735.63464355,728.79290771,263.63165283,624.62310791,-724.45098877,661.68554688,758.15686035,-898.20745850,-535.89978027,-631.35620117,410.53857422,770.70623779,619.23480225,-591.42993164,183.82543945,-299.94149780,709.72827148,-1169.73999023,-692.41033936,285.87182617,-408.79879761,-707.97296143,838.60510254,-569.93841553,227.24723816,-373.07653809,1084.94091797,-916.13110352,-700.27490234,61.80950546,145.00543213,707.38482666,469.63919067,409.40130615,443.66232300,328.29986572,-244.88391113,571.64514160,-1037.26782227,-311.82897949,-368.99523926,-246.34307861,287.14306641,-285.00537109,-597.32208252,-220.45446777,421.31219482,-555.76403809,-1117.78442383,1059.47973633
-926.54565430,-703.19476318,-654.94647217,-1.10572433,-95.13209534,-794.82592773,454.34753418,-15.53414822,-29.93843460,-99.70820618,-881.31890869,40.48249054,-580.17425537,605.67962646,-440.80065918,774.64990234,-324.82659912,668.80230713,562.00988770,-1012.83715820,408.84478760,525.54302979,-1028.17028809,-934.85449219,81.97531128,960.41961670,-895.09637451,208.93034363,805.05572510,-1078.29626465,759.62213135,929.74737549,-215.29670715,1029.01562500,-940.58929443,851.70758057,748.83172607,756.70825195,-531.54675293,-763.14532471,-9.91002655,-1037.75549316,-1002.52117920,-123.69242096,905.61383057,-1118.68945312,677.38909912,972.10101318,-679.32135010,-1046.72277832,1121.95727539,1079.91992188,598.33447266,-912.79528809,146.03887939,88.77893829,-1029.71948242,298.61795044,-878.77441406,-178.95716858,772.53161621,1047.10021973,1015.73492432,-1042.61218262,-1045.80761719,-957.80450439,-915.10168457,-517.00476074,-1011.62176514,664.21087646,842.90411377,-1025.28271484,1013.96545410,65.84952545,-54.10827637,229.77595520,-530.02893066,-1119.41882324,-976.17504883,261.68911743,398.66976929,917.06072998,-832.09527588,151.80203247,1054.86291504,-847.82250977,-897.31799316,-783.92712402,233.87730408,1069.60351562,885.52392578,-639.45159912,-409.44573975,-114.24478912,848.60827637,-893.23449707,-943.53405762,673.48675537,-483.42224121,-1011.15838623,330.65814209,-763.37359619,29.53904724,146.71972656,1030.20117188,-935.49884033,-974.66174316,-112.97412109,516.02697754,1063.70861816,843.65515137,383.51910400,256.37188721,223.24835205,-625.97058105,757.83807373,-798.26226807,-616.41931152,-824.16143799,-406.46182251,171.72686768,-210.94802856,-715.83422852,-28.33805275,744.82659912,-742.55065918,-1061.05090332,726.60321045
-977.90551758,-724.21099854,-712.89385986,130.45458984,81.01870728,-862.93756104,546.43872070,146.51768494,-9.95617104,-166.25001526,-878.50671387,97.55655670,-677.11853027,620.13372803,-339.98947144,823.26959229,-327.24404907,709.17620850,486.74240112,-1062.29809570,421.35168457,512.91131592,-1088.31835938,-989.83905029,75.75035095,1001.39978027,-931.33312988,34.34978485,750.44934082,-1134.64868164,763.84173584,952.38623047,-246.31089783,1087.71911621,-1002.20129395,832.11175537,679.39624023,752.06793213,-529.02062988,-779.28997803,-57.41733932,-1097.55749512,-1051.39990234,-149.53823853,929.38226318,-1021.23040771,677.74188232,1028.64611816,-669.88714600,-1034.90075684,1165.96289062,1131.30859375,575.93646240,-959.00140381,128.03050232,-18.99477768,-1088.99670410,322.53536987,-801.46423340,-285.05667114,758.14343262,1102.80261230,1059.64904785,-1097.72143555,-885.39959717,-1002.13873291,-973.83520508,-507.12918091,-1076.77734375,696.54162598,888.23187256,-1082.04174805,911.96356201,89.75323486,-37.15645981,214.09213257,-611.72100830,-1172.28405762,-1037.82641602,397.79199219,398.47299194,947.34558105,-866.07110596,285.33648682,1108.04040527,-900.65295410,-929.26678467,-830.98144531,167.55778503,1123.43603516,910.80694580,-667.80871582,-361.09103394,55.22883606,893.12554932,-810.28277588,-988.38964844,628.99102783,-480.10766602,-1063.11779785,383.89074707,-792.32385254,-80.77158356,272.79971313,980.80920410,-995.26763916,-1029.06481934,-126.82652283,459.01284790,1119.75341797,845.65979004,436.70877075,150.26008606,47.62496567,-585.01733398,780.12304688,-720.71697998,-637.65814209,-795.07464600,-388.22305298,136.51379395,-67.86099243,-611.51068115,-2.06936097,714.37158203,-758.91137695,-1038.22998047,635.02777100
-919.94238281,-790.56701660,-832.70355225,-191.96974182,-297.99594116,-747.26794434,343.54818726,-155.42750549,-104.85388947,-290.93875122,-482.71856689,333.19793701,-771.10644531,343.14465332,-224.44758606,803.44500732,-434.54867554,514.12933350,524.83386230,-935.24047852,425.21359253,307.13348389,-1017.43090820,-1060.72448730,442.76550293,601.17730713,-573.92944336,389.80816650,245.36671448,-677.15093994,432.44790649,583.27655029,65.84049988,943.77233887,-612.53381348,417.66955566,1001.86682129,433.19720459,-182.71231079,-302.46215820,278.60250854,-991.76580811,-929.28106689,-187.71202087,552.33026123,-824.70989990,484.22631836,657.98046875,-389.82812500,-920.76739502,1148.20263672,679.56768799,299.42947388,-694.49652100,110.75395203,4.83305597,-1027.49584961,-202.94155884,-457.13528442,-286.02270508,424.81170654,957.91992188,650.20288086,-686.05822754,-981.49694824,-974.48394775,-875.11291504,-342.74362183,-990.95953369,564.84039307,656.21630859,-966.26019287,841.03503418,204.17689514,271.85852051,-191.66107178,-479.86975098,-1038.46752930,-694.04595947,697.39196777,269.69027710,603.88604736,-687.96716309,634.37341309,719.33764648,-851.85119629,-501.06610107,-616.17987061,413.82400513,730.36285400,593.71850586,-574.66436768,217.87832642,-259.31454468,687.82305908,-1073.04541016,-649.92956543,259.98852539,-398.11865234,-671.47381592,761.57916260,-555.67163086,252.91383362,-346.06283569,1023.35443115,-875.38543701,-661.65045166,44.65303421,112.57698059,671.77624512,439.35681152,362.20611572,394.64865112,283.85983276,-218.27415466,537.32672119,-941.53240967,-276.67016602,-356.98895264,-201.10784912,266.11996460,-311.82470703,-602.45764160,-191.02421570,396.27169800,-520.82836914,-1048.58361816,970.56158447
